"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"Micronesia","FSM",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Moldova","MDA",4034000,"Lower middle income","June 13, 2021",598,NaN,NaN,814,0.24,11.152,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.24 %","11.2 per 100k persons"
"Monaco","MCO",NaN,"High income","No tests reported",NaN,NaN,NaN,101,0.2,43.846,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.2 %","43.8 per 100k persons"
"Mongolia","MNG",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1666,0.37,17.773,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.37 %","17.8 per 100k persons"
"Montenegro","MNE",628000,"Upper middle income","June 21, 2021",590,NaN,NaN,918,0.39,40.505,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.39 %","40.5 per 100k persons"
"Montserrat","MSR",NaN,"No income data","No tests reported",NaN,NaN,NaN,28,0.81,226.603,"Insufficient testing data","Meets sequencing target",NaN,"Insufficient data",NaN,"Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.81 %","226.6 per 100k persons"
"Morocco","MAR",36911000,"Lower middle income","January 03, 2023",29,0.0635,0.18,1718,0.72,2.619,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","6.3 %","0.18 per 1,000 persons","0.72 %","2.6 per 100k persons"
"Mozambique","MOZ",31255000,"Low income","January 03, 2023",29,0.0383,0.02,1591,5.61,1.368,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","3.8 %","0.02 per 1,000 persons","5.61 %","1.4 per 100k persons"
"Myanmar","MMR",54410000,"Lower middle income","January 31, 2023",1,0.0275,0.18,106,0.04,0.065,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2.8 %","0.18 per 1,000 persons","0.04 %","0.1 per 100k persons"
"Namibia","NAM",2541000,"Upper middle income","September 13, 2022",141,0.0858,0.27,795,1,6.233,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","8.6 %","0.27 per 1,000 persons","1 %","6.2 per 100k persons"
"Nauru","NRU",NaN,"High income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Nepal","NPL",29137000,"Lower middle income","February 01, 2023",0,0.0686,0.07,3337,1.23,1.755,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","6.9 %","0.07 per 1,000 persons","1.23 %","1.8 per 100k persons"
"Netherlands","NLD",17135000,"High income","January 25, 2022",372,NaN,NaN,157242,1.41,320.103,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.41 %","320.1 per 100k persons"
"New Caledonia","NCL",285000,"High income","September 07, 2021",512,NaN,NaN,62,0.1,20.003,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.1 %","20 per 100k persons"
"New Zealand","NZL",4822000,"High income","January 30, 2023",2,NaN,1,30580,1.08,453.167,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","Insufficient data","1 per 1,000 persons","1.08 %","453.2 per 100k persons"
"Nicaragua","NIC",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,867,6.89,1.871,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","6.89 %","1.9 per 100k persons"
"Niger","NER",24207000,"Low income","November 06, 2022",87,0.01,0.01,343,5.51,0.179,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","1 %","0.01 per 1,000 persons","5.51 %","0.2 per 100k persons"
"Nigeria","NGA",206140000,"Lower middle income","December 30, 2022",33,0.0084,0.02,7744,7.37,0.444,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","0.8 %","0.02 per 1,000 persons","7.37 %","0.4 per 100k persons"
"Niue","NIU",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Norfolk Island","NFK",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"North Korea","PRK",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,0,NaN,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","Insufficient data"
"North Macedonia","MKD",2083000,"Upper middle income","February 24, 2022",342,0.2284,2.36,1028,0.26,9.362,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","22.8 %","2.36 per 1,000 persons","0.26 %","9.4 per 100k persons"
"Northern Mariana Islands","MNP",NaN,"High income","No tests reported",NaN,NaN,NaN,3583,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Norway","NOR",5421000,"High income","November 13, 2022",80,0.5965,0.77,74611,3.47,430.357,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","59.7 %","0.77 per 1,000 persons","3.47 %","430.4 per 100k persons"
"Oman","OMN",5107000,"High income","May 28, 2021",614,NaN,NaN,1006,0.17,2.185,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.17 %","2.2 per 100k persons"
"Pakistan","PAK",220892000,"Lower middle income","January 31, 2023",1,0.0251,0.08,5982,1.7,1.011,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2.5 %","0.08 per 1,000 persons","1.7 %","1 per 100k persons"
"Palau","PLW",NaN,"High income","No tests reported",NaN,NaN,NaN,67,1.32,304.136,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.32 %","304.1 per 100k persons"
"Palestine","PSE",5101000,"Lower middle income","February 03, 2022",363,0.5053,2.93,129,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","50.5 %","2.93 per 1,000 persons","0 %","0 per 100k persons"
"Panama","PAN",4315000,"High income","January 28, 2023",4,0.1469,1.47,6534,0.71,52.194,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Strengthen/Leverage","no","14.7 %","1.47 per 1,000 persons","0.71 %","52.2 per 100k persons"
"Papua New Guinea","PNG",8947000,"Lower middle income","November 28, 2021",430,NaN,NaN,4717,7.44,6.951,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","7.44 %","7 per 100k persons"
"Paraguay","PRY",7133000,"Upper middle income","March 27, 2022",311,0.2901,0.66,2803,0.59,18.906,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","29 %","0.66 per 1,000 persons","0.59 %","18.9 per 100k persons"
"Peru","PER",32972000,"Upper middle income","January 31, 2023",1,0.1106,1.06,44218,2.02,73.919,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","11.1 %","1.06 per 1,000 persons","2.02 %","73.9 per 100k persons"
"Philippines","PHL",109581000,"Lower middle income","January 31, 2023",1,0.0775,0.18,26026,1.43,6.254,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","7.8 %","0.18 per 1,000 persons","1.43 %","6.3 per 100k persons"
"Pitcairn Islands","PCN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Poland","POL",37847000,"High income","January 25, 2023",7,0.2098,0.55,89414,1.54,56.05,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","21 %","0.55 per 1,000 persons","1.54 %","56 per 100k persons"
"Portugal","PRT",10197000,"High income","June 02, 2022",244,0.2463,6.97,44917,0.6,165.984,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Strengthen/Leverage","no","24.6 %","6.97 per 1,000 persons","0.6 %","166 per 100k persons"
"Puerto Rico","PRI",NaN,"High income","No tests reported",NaN,NaN,NaN,17709,NaN,NaN,"Insufficient testing data","Insufficient data",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Qatar","QAT",2881000,"High income","November 13, 2022",80,0.1807,0.92,6118,0.83,46.603,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Strengthen/Leverage","no","18.1 %","0.92 per 1,000 persons","0.83 %","46.6 per 100k persons"
"Republic of the Congo","COG",5518000,"Lower middle income","July 04, 2022",212,0.0059,0.1,678,5.03,1.407,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","0.6 %","0.1 per 1,000 persons","5.03 %","1.4 per 100k persons"
"Romania","ROU",19238000,"High income","June 27, 2022",219,0.1688,1.55,19084,0.7,38.206,"Insufficient testing data","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","16.9 %","1.55 per 1,000 persons","0.7 %","38.2 per 100k persons"
"Russia","RUS",145934000,"Upper middle income","January 30, 2023",2,0.1438,1.33,64961,0.36,24.228,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","14.4 %","1.33 per 1,000 persons","0.36 %","24.2 per 100k persons"
"Rwanda","RWA",12952000,"Low income","January 03, 2023",29,0.0029,0.34,786,0,0,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","0.3 %","0.34 per 1,000 persons","0 %","0 per 100k persons"
"Saint Helena","SHN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Kitts and Nevis","KNA",53000,"High income","February 01, 2023",0,0.0173,3.52,76,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","1.7 %","3.52 per 1,000 persons","0 %","0 per 100k persons"
"Saint Lucia","LCA",184000,"Upper middle income","October 08, 2022",116,0.103,1.86,274,1.49,73.386,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","10.3 %","1.86 per 1,000 persons","1.49 %","73.4 per 100k persons"
"Saint Martin","MAF",NaN,"High income","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Saint Pierre and Miquelon","SPM",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Vincent and the Grenadines","VCT",111000,"Upper middle income","August 28, 2022",157,0.0816,0.8,242,1.33,21.162,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","no","8.2 %","0.8 per 1,000 persons","1.33 %","21.2 per 100k persons"
"Saint-Barthélemy","BLM",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Samoa","WSM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"San Marino","SMR",34000,"High income","December 27, 2022",36,0.1553,5.97,0,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","15.5 %","5.97 per 1,000 persons","0 %","0 per 100k persons"
"São Tomé and Príncipe","STP",219000,"Lower middle income","December 30, 2022",33,0.0221,0.24,11,0,0,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.2 %","0.24 per 1,000 persons","0 %","0 per 100k persons"
"Saudi Arabia","SAU",34814000,"High income","February 01, 2023",0,0.02,0.59,1871,0.24,0.909,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","2 %","0.59 per 1,000 persons","0.24 %","0.9 per 100k persons"
"Senegal","SEN",16744000,"Lower middle income","January 03, 2023",29,0.0128,0.06,5902,18.01,4.019,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.3 %","0.06 per 1,000 persons","18.01 %","4 per 100k persons"
"Serbia","SRB",8737000,"Upper middle income","February 01, 2023",0,0.2062,1.27,2188,0.18,20.81,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","20.6 %","1.27 per 1,000 persons","0.18 %","20.8 per 100k persons"
"Seychelles","SYC",98000,"High income","December 21, 2020",772,NaN,NaN,1549,1.9,238.951,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.9 %","239 per 100k persons"
"Sierra Leone","SLE",7977000,"Low income","December 30, 2022",33,0.001,0.05,126,0,0,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","0.1 %","0.05 per 1,000 persons","0 %","0 per 100k persons"
"Singapore","SGP",5850000,"High income","January 30, 2023",2,0.0738,11.88,29734,0.91,299.005,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","7.4 %","11.88 per 1,000 persons","0.91 %","299 per 100k persons"
"Sint Maarten (Dutch part)","SXM",NaN,"High income","No tests reported",NaN,NaN,NaN,2691,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Slovakia","SVK",5460000,"High income","January 31, 2023",1,0.2652,2.13,45095,2.05,389.301,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","26.5 %","2.13 per 1,000 persons","2.05 %","389.3 per 100k persons"
"Slovenia","SVN",2079000,"High income","February 01, 2023",0,0.1451,5.78,83036,4.03,1137.914,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","14.5 %","5.78 per 1,000 persons","4.03 %","1137.9 per 100k persons"
"Solomon Islands","SLB",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,358,1.46,46.668,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.46 %","46.7 per 100k persons"
"Somalia","SOM",15893000,"Low income","July 05, 2022",211,0,0.04,45,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","No cases reported","0.04 per 1,000 persons","0 %","0 per 100k persons"
"South Africa","ZAF",59309000,"Upper middle income","January 03, 2023",29,0.1008,0.22,49770,2.87,21.475,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","10.1 %","0.22 per 1,000 persons","2.87 %","21.5 per 100k persons"
"South Georgia and the South Sandwich Islands","SGS",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"South Korea","KOR",51269000,"High income","October 31, 2021",458,NaN,NaN,117118,0.27,152.6,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.27 %","152.6 per 100k persons"
"South Sudan","SSD",11194000,"Low income","July 17, 2022",199,0.0093,0.05,170,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","0.9 %","0.05 per 1,000 persons","0 %","0 per 100k persons"
