"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"Mexico","MEX",128933000,"Upper middle income","May 01, 2022",0,0.3691,0.2,59014,1.39,36.245,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","36.9 %","0.2 per 1,000 persons","1.39 %","36.2 per 100k persons"
"Micronesia","FSM",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Moldova","MDA",4034000,"Lower middle income","June 13, 2021",322,0.0297,1.03,541,0.19,12.425,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","3 %","1.03 per 1,000 persons","0.19 %","12.4 per 100k persons"
"Monaco","MCO",NaN,"High income","No tests reported",NaN,NaN,NaN,97,0.94,222.672,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.94 %","222.7 per 100k persons"
"Mongolia","MNG",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1067,0.1,25.741,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.1 %","25.7 per 100k persons"
"Montenegro","MNE",628000,"Upper middle income","June 21, 2021",314,0.0504,1.75,746,0.52,113.844,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Connect/Build","no","5 %","1.75 per 1,000 persons","0.52 %","113.8 per 100k persons"
"Montserrat","MSR",NaN,"No income data","No tests reported",NaN,NaN,NaN,19,6.79,301.144,"Insufficient testing data","Meets sequencing target",NaN,"Insufficient data",NaN,"Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","6.79 %","301.1 per 100k persons"
"Morocco","MAR",36911000,"Lower middle income","April 30, 2022",1,0.1145,0.42,651,0.06,1.001,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","11.5 %","0.42 per 1,000 persons","0.06 %","1 per 100k persons"
"Mozambique","MOZ",31255000,"Low income","May 01, 2022",0,0.1955,0.07,1146,0.4,1.931,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","19.6 %","0.07 per 1,000 persons","0.4 %","1.9 per 100k persons"
"Myanmar","MMR",54410000,"Lower middle income","May 01, 2022",0,0.0877,0.27,94,0.02,0.135,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","8.8 %","0.27 per 1,000 persons","0.02 %","0.1 per 100k persons"
"Namibia","NAM",2541000,"Upper middle income","May 01, 2022",0,0.1783,0.67,298,0.24,10.049,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","17.8 %","0.67 per 1,000 persons","0.24 %","10 per 100k persons"
"Nauru","NRU",NaN,"High income","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Nepal","NPL",29137000,"Lower middle income","May 01, 2022",0,0.2089,0.3,1824,0.28,6.025,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","20.9 %","0.3 per 1,000 persons","0.28 %","6 per 100k persons"
"Netherlands","NLD",17135000,"High income","January 25, 2022",96,0.1773,3.2,115748,1.25,480.927,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","17.7 %","3.2 per 1,000 persons","1.25 %","480.9 per 100k persons"
"New Caledonia","NCL",285000,"High income","September 07, 2021",236,0,0.33,9,0.01,3.123,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","No cases reported","0.33 per 1,000 persons","0.01 %","3.1 per 100k persons"
"New Zealand","NZL",4822000,"High income","May 01, 2022",0,0.1842,2.85,9752,0.93,169.167,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","18.4 %","2.85 per 1,000 persons","0.93 %","169.2 per 100k persons"
"Nicaragua","NIC",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,564,2.73,4.715,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","2.73 %","4.7 per 100k persons"
"Niger","NER",24207000,"Low income","May 01, 2022",0,0.0244,0.02,259,2.16,0.318,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.4 %","0.02 per 1,000 persons","2.16 %","0.3 per 100k persons"
"Nigeria","NGA",206140000,"Lower middle income","April 29, 2022",2,0.0288,0.04,5804,4.99,2.14,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2.9 %","0.04 per 1,000 persons","4.99 %","2.1 per 100k persons"
"Niue","NIU",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Norfolk Island","NFK",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"North Korea","PRK",NaN,"Low income","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"North Macedonia","MKD",2083000,"Upper middle income","February 24, 2022",66,0.1267,1.81,833,0.15,11.524,"Meets testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","12.7 %","1.81 per 1,000 persons","0.15 %","11.5 per 100k persons"
"Northern Mariana Islands","MNP",NaN,"High income","No tests reported",NaN,NaN,NaN,1636,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Norway","NOR",5421000,"High income","January 22, 2022",99,0.1061,3.21,59304,3.38,812.697,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","10.6 %","3.21 per 1,000 persons","3.38 %","812.7 per 100k persons"
"Oman","OMN",5107000,"High income","May 28, 2021",338,NaN,0.13,901,0.24,8.941,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","0.13 per 1,000 persons","0.24 %","8.9 per 100k persons"
"Pakistan","PAK",220892000,"Lower middle income","April 24, 2022",7,0.0435,0.21,2710,0.32,0.995,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","4.3 %","0.21 per 1,000 persons","0.32 %","1 per 100k persons"
"Palau","PLW",NaN,"High income","No tests reported",NaN,NaN,NaN,20,0.43,NaN,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.43 %","Insufficient data"
"Palestine","PSE",5101000,"Lower middle income","February 03, 2022",87,0.1883,0.94,128,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","18.8 %","0.94 per 1,000 persons","0 %","0 per 100k persons"
"Panama","PAN",4315000,"High income","April 28, 2022",3,0.118,2.21,4050,0.66,62.261,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Strengthen/Leverage","no","11.8 %","2.21 per 1,000 persons","0.66 %","62.3 per 100k persons"
"Papua New Guinea","PNG",8947000,"Lower middle income","November 28, 2021",154,0.1507,0.08,4382,8.44,30.255,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","15.1 %","0.08 per 1,000 persons","8.44 %","30.3 per 100k persons"
"Paraguay","PRY",7133000,"Upper middle income","March 27, 2022",35,0.2443,0.64,1272,0.23,11.87,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","24.4 %","0.64 per 1,000 persons","0.23 %","11.9 per 100k persons"
"Peru","PER",32972000,"Upper middle income","April 27, 2022",4,0.0954,1.55,19772,0.93,49,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","9.5 %","1.55 per 1,000 persons","0.93 %","49 per 100k persons"
"Philippines","PHL",109581000,"Lower middle income","May 01, 2022",0,0.1492,0.45,14876,0.33,7.774,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","14.9 %","0.45 per 1,000 persons","0.33 %","7.8 per 100k persons"
"Pitcairn Islands","PCN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Poland","POL",37847000,"High income","April 27, 2022",4,0.1471,1.59,81138,2.13,180.3,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","14.7 %","1.59 per 1,000 persons","2.13 %","180.3 per 100k persons"
"Portugal","PRT",10197000,"High income","May 01, 2022",0,0.0972,8.27,33073,0.84,250.503,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","9.7 %","8.27 per 1,000 persons","0.84 %","250.5 per 100k persons"
"Puerto Rico","PRI",NaN,"High income","No tests reported",NaN,NaN,NaN,9131,NaN,NaN,"Insufficient testing data","Insufficient data",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Qatar","QAT",2881000,"High income","May 01, 2022",0,0.104,1.47,4860,1.45,78.587,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","10.4 %","1.47 per 1,000 persons","1.45 %","78.6 per 100k persons"
"Republic of the Congo","COG",5518000,"Lower middle income","May 01, 2022",0,0.0513,0.13,594,3.07,7.283,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5.1 %","0.13 per 1,000 persons","3.07 %","7.3 per 100k persons"
"Romania","ROU",19238000,"High income","March 10, 2022",52,0.1306,2.18,13651,0.59,56.316,"Meets testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","13.1 %","2.18 per 1,000 persons","0.59 %","56.3 per 100k persons"
"Russia","RUS",145934000,"Upper middle income","April 28, 2022",3,0.0815,3.03,16781,0.08,7.125,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","8.2 %","3.03 per 1,000 persons","0.08 %","7.1 per 100k persons"
"Rwanda","RWA",12952000,"Low income","May 01, 2022",0,0.0266,0.84,786,0.41,3.269,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","2.7 %","0.84 per 1,000 persons","0.41 %","3.3 per 100k persons"
"Saint Helena","SHN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,0,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","0 per 100k persons"
"Saint Kitts and Nevis","KNA",53000,"High income","April 29, 2022",2,0.0961,2.98,74,1.29,132.596,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","9.6 %","2.98 per 1,000 persons","1.29 %","132.6 per 100k persons"
"Saint Lucia","LCA",184000,"Upper middle income","April 28, 2022",3,0.182,1.54,145,0.5,51.518,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","18.2 %","1.54 per 1,000 persons","0.5 %","51.5 per 100k persons"
"Saint Martin","MAF",NaN,"High income","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Saint Pierre and Miquelon","SPM",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Vincent and the Grenadines","VCT",111000,"Upper middle income","July 06, 2021",299,0.0347,1.46,217,2.58,187.833,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","3.5 %","1.46 per 1,000 persons","2.58 %","187.8 per 100k persons"
"Saint-Barthélemy","BLM",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Samoa","WSM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"San Marino","SMR",34000,"High income","April 11, 2022",20,0.1237,7.32,0,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","12.4 %","7.32 per 1,000 persons","0 %","0 per 100k persons"
"São Tomé and Príncipe","STP",219000,"Lower middle income","April 27, 2022",4,0.1358,0.34,10,0.16,2.686,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","13.6 %","0.34 per 1,000 persons","0.16 %","2.7 per 100k persons"
"Saudi Arabia","SAU",34814000,"High income","May 01, 2022",0,0.0135,1.97,1192,0.02,0.235,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","1.4 %","1.97 per 1,000 persons","0.02 %","0.2 per 100k persons"
"Senegal","SEN",16744000,"Lower middle income","May 01, 2022",0,0.07,0.11,3785,4.46,11.822,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","7 %","0.11 per 1,000 persons","4.46 %","11.8 per 100k persons"
"Serbia","SRB",8737000,"Upper middle income","May 01, 2022",0,0.2332,1.77,762,0.02,4.54,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","23.3 %","1.77 per 1,000 persons","0.02 %","4.5 per 100k persons"
"Seychelles","SYC",98000,"High income","December 21, 2020",496,NaN,NaN,1150,3.1,1146.497,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","3.1 %","1146.5 per 100k persons"
"Sierra Leone","SLE",7977000,"Low income","April 27, 2022",4,0.0139,0.09,61,0.66,0.295,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.4 %","0.09 per 1,000 persons","0.66 %","0.3 per 100k persons"
"Singapore","SGP",5850000,"High income","September 20, 2021",223,0.0019,11.21,15832,1.18,245.361,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","0.2 %","11.21 per 1,000 persons","1.18 %","245.4 per 100k persons"
"Sint Maarten (Dutch part)","SXM",NaN,"High income","No tests reported",NaN,NaN,NaN,2326,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Slovakia","SVK",5460000,"High income","April 28, 2022",3,0.1032,8.64,33963,1.73,564.681,"Meets testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","10.3 %","8.64 per 1,000 persons","1.73 %","564.7 per 100k persons"
"Slovenia","SVN",2079000,"High income","May 01, 2022",0,0.0512,19.79,66184,6.32,2337.926,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","5.1 %","19.79 per 1,000 persons","6.32 %","2337.9 per 100k persons"
"Solomon Islands","SLB",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,108,0.66,13.921,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.66 %","13.9 per 100k persons"
"Somalia","SOM",15893000,"Low income","January 10, 2022",111,0.036,0.07,35,0,0,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","3.6 %","0.07 per 1,000 persons","0 %","0 per 100k persons"
"South Africa","ZAF",59309000,"Upper middle income","May 01, 2022",0,0.1594,0.64,38491,1.28,46.604,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","15.9 %","0.64 per 1,000 persons","1.28 %","46.6 per 100k persons"
"South Georgia and the South Sandwich Islands","SGS",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"South Korea","KOR",51269000,"High income","October 31, 2021",182,0.0348,0.74,43372,0.21,70.558,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","3.5 %","0.74 per 1,000 persons","0.21 %","70.6 per 100k persons"
