"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"Micronesia","FSM",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Moldova","MDA",4034000,"Lower middle income","June 13, 2021",536,NaN,NaN,657,0.22,15.154,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.22 %","15.2 per 100k persons"
"Monaco","MCO",NaN,"High income","No tests reported",NaN,NaN,NaN,101,0.14,46.587,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.14 %","46.6 per 100k persons"
"Mongolia","MNG",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1566,0.2,19.009,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.2 %","19 per 100k persons"
"Montenegro","MNE",628000,"Upper middle income","June 21, 2021",528,NaN,NaN,918,0.4,81.329,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.4 %","81.3 per 100k persons"
"Montserrat","MSR",NaN,"No income data","No tests reported",NaN,NaN,NaN,28,0.96,294.584,"Insufficient testing data","Meets sequencing target",NaN,"Insufficient data",NaN,"Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.96 %","294.6 per 100k persons"
"Morocco","MAR",36911000,"Lower middle income","November 17, 2022",14,0.0977,0.25,1565,0.34,2.907,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","9.8 %","0.25 per 1,000 persons","0.34 %","2.9 per 100k persons"
"Mozambique","MOZ",31255000,"Low income","November 18, 2022",13,0.1843,0.04,1352,0.47,1.122,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","18.4 %","0.04 per 1,000 persons","0.47 %","1.1 per 100k persons"
"Myanmar","MMR",54410000,"Lower middle income","November 17, 2022",14,0.0277,0.21,106,0.04,0.089,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2.8 %","0.21 per 1,000 persons","0.04 %","0.1 per 100k persons"
"Namibia","NAM",2541000,"Upper middle income","September 13, 2022",79,0.1378,0.4,783,1.46,23.919,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","13.8 %","0.4 per 1,000 persons","1.46 %","23.9 per 100k persons"
"Nauru","NRU",NaN,"High income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Nepal","NPL",29137000,"Lower middle income","November 21, 2022",10,0.1323,0.13,3337,0.75,4.416,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","13.2 %","0.13 per 1,000 persons","0.75 %","4.4 per 100k persons"
"Netherlands","NLD",17135000,"High income","January 25, 2022",310,0.2395,6.28,148649,1.12,373.701,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","24 %","6.28 per 1,000 persons","1.12 %","373.7 per 100k persons"
"New Caledonia","NCL",285000,"High income","September 07, 2021",450,NaN,NaN,9,0.01,3.104,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.01 %","3.1 per 100k persons"
"New Zealand","NZL",4822000,"High income","November 21, 2022",10,0.6844,1.62,27581,1.18,438.78,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","68.4 %","1.62 per 1,000 persons","1.18 %","438.8 per 100k persons"
"Nicaragua","NIC",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,867,10.15,2.706,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","10.15 %","2.7 per 100k persons"
"Niger","NER",24207000,"Low income","November 06, 2022",25,0.0227,0.01,343,5.4,0.5,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.3 %","0.01 per 1,000 persons","5.4 %","0.5 per 100k persons"
"Nigeria","NGA",206140000,"Lower middle income","October 16, 2022",46,0.0252,0.03,7311,5.96,1.42,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2.5 %","0.03 per 1,000 persons","5.96 %","1.4 per 100k persons"
"Niue","NIU",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Norfolk Island","NFK",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"North Korea","PRK",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,0,NaN,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","Insufficient data"
"North Macedonia","MKD",2083000,"Upper middle income","February 24, 2022",280,0.2073,2.12,966,0.17,10.508,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","20.7 %","2.12 per 1,000 persons","0.17 %","10.5 per 100k persons"
"Northern Mariana Islands","MNP",NaN,"High income","No tests reported",NaN,NaN,NaN,3572,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Norway","NOR",5421000,"High income","November 13, 2022",18,0.4316,1.47,73490,2.81,620.169,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","43.2 %","1.47 per 1,000 persons","2.81 %","620.2 per 100k persons"
"Oman","OMN",5107000,"High income","May 28, 2021",552,NaN,NaN,917,0.1,2.163,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.1 %","2.2 per 100k persons"
"Pakistan","PAK",220892000,"Lower middle income","November 21, 2022",10,0.0322,0.12,5659,0.91,1.113,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","3.2 %","0.12 per 1,000 persons","0.91 %","1.1 per 100k persons"
"Palau","PLW",NaN,"High income","No tests reported",NaN,NaN,NaN,57,0.78,248.839,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.78 %","248.8 per 100k persons"
"Palestine","PSE",5101000,"Lower middle income","February 03, 2022",301,0.2513,1.02,129,0,0.019,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","25.1 %","1.02 per 1,000 persons","0 %","0 per 100k persons"
"Panama","PAN",4315000,"High income","November 12, 2022",19,0.1732,1.97,6166,0.54,64.238,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","17.3 %","1.97 per 1,000 persons","0.54 %","64.2 per 100k persons"
"Papua New Guinea","PNG",8947000,"Lower middle income","November 28, 2021",368,NaN,NaN,4382,5.74,6.172,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","5.74 %","6.2 per 100k persons"
"Paraguay","PRY",7133000,"Upper middle income","March 27, 2022",249,0.2828,0.77,2803,0.64,23.921,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","28.3 %","0.77 per 1,000 persons","0.64 %","23.9 per 100k persons"
"Peru","PER",32972000,"Upper middle income","October 24, 2022",38,0.1257,1.41,38943,1.24,73.208,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","12.6 %","1.41 per 1,000 persons","1.24 %","73.2 per 100k persons"
"Philippines","PHL",109581000,"Lower middle income","November 20, 2022",11,0.128,0.24,24808,0.94,9.819,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","12.8 %","0.24 per 1,000 persons","0.94 %","9.8 per 100k persons"
"Pitcairn Islands","PCN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Poland","POL",37847000,"High income","November 16, 2022",15,0.213,1,88722,1.9,132.491,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","21.3 %","1 per 1,000 persons","1.9 %","132.5 per 100k persons"
"Portugal","PRT",10197000,"High income","June 02, 2022",182,0.1656,11.42,43516,0.46,197.072,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Sustain","no","16.6 %","11.42 per 1,000 persons","0.46 %","197.1 per 100k persons"
"Puerto Rico","PRI",NaN,"High income","No tests reported",NaN,NaN,NaN,16445,NaN,NaN,"Insufficient testing data","Insufficient data",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Qatar","QAT",2881000,"High income","November 13, 2022",18,0.2134,1.07,5516,0.46,40.295,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","21.3 %","1.07 per 1,000 persons","0.46 %","40.3 per 100k persons"
"Republic of the Congo","COG",5518000,"Lower middle income","July 04, 2022",150,0.0369,0.12,617,1.7,1.826,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","3.7 %","0.12 per 1,000 persons","1.7 %","1.8 per 100k persons"
"Romania","ROU",19238000,"High income","June 27, 2022",157,0.1535,1.83,18929,0.67,51.497,"Meets testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","15.3 %","1.83 per 1,000 persons","0.67 %","51.5 per 100k persons"
"Russia","RUS",145934000,"Upper middle income","November 17, 2022",14,0.1252,1.83,59070,0.36,29.131,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","12.5 %","1.83 per 1,000 persons","0.36 %","29.1 per 100k persons"
"Rwanda","RWA",12952000,"Low income","November 17, 2022",14,0.0133,0.53,786,0.27,0.624,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","1.3 %","0.53 per 1,000 persons","0.27 %","0.6 per 100k persons"
"Saint Helena","SHN",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Kitts and Nevis","KNA",53000,"High income","November 16, 2022",15,0.048,4.19,74,0.72,56.626,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","4.8 %","4.19 per 1,000 persons","0.72 %","56.6 per 100k persons"
"Saint Lucia","LCA",184000,"Upper middle income","October 08, 2022",54,0.1439,1.99,239,0.67,62.267,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","14.4 %","1.99 per 1,000 persons","0.67 %","62.3 per 100k persons"
"Saint Martin","MAF",NaN,"High income","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Saint Pierre and Miquelon","SPM",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Saint Vincent and the Grenadines","VCT",111000,"Upper middle income","August 28, 2022",95,0.2106,0.88,222,1.96,102.925,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","21.1 %","0.88 per 1,000 persons","1.96 %","102.9 per 100k persons"
"Saint-Barthélemy","BLM",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Samoa","WSM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"San Marino","SMR",34000,"High income","November 14, 2022",17,0.1827,7.25,0,0,0,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","18.3 %","7.25 per 1,000 persons","0 %","0 per 100k persons"
"São Tomé and Príncipe","STP",219000,"Lower middle income","November 17, 2022",14,0.1153,0.28,11,0.04,0.44,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","11.5 %","0.28 per 1,000 persons","0.04 %","0.4 per 100k persons"
"Saudi Arabia","SAU",34814000,"High income","November 20, 2022",11,0.0206,1.08,1717,0.18,1.395,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","2.1 %","1.08 per 1,000 persons","0.18 %","1.4 per 100k persons"
"Senegal","SEN",16744000,"Lower middle income","November 18, 2022",13,0.0367,0.07,5839,12.64,10.863,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","3.7 %","0.07 per 1,000 persons","12.64 %","10.9 per 100k persons"
"Serbia","SRB",8737000,"Upper middle income","November 21, 2022",10,0.2458,1.53,1918,0.11,18.395,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","24.6 %","1.53 per 1,000 persons","0.11 %","18.4 per 100k persons"
"Seychelles","SYC",98000,"High income","December 21, 2020",710,NaN,NaN,1549,2.96,731.787,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","2.96 %","731.8 per 100k persons"
"Sierra Leone","SLE",7977000,"Low income","November 13, 2022",18,0.0072,0.07,126,0,0,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","0.7 %","0.07 per 1,000 persons","0 %","0 per 100k persons"
"Singapore","SGP",5850000,"High income","November 14, 2022",17,0.053,17.26,26851,0.87,292.477,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","5.3 %","17.26 per 1,000 persons","0.87 %","292.5 per 100k persons"
"Sint Maarten (Dutch part)","SXM",NaN,"High income","No tests reported",NaN,NaN,NaN,2663,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Slovakia","SVK",5460000,"High income","November 20, 2022",11,0.215,3.61,44400,1.88,490.214,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","21.5 %","3.61 per 1,000 persons","1.88 %","490.2 per 100k persons"
"Slovenia","SVN",2079000,"High income","November 21, 2022",10,0.0881,12.74,77990,3.95,1555.634,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","8.8 %","12.74 per 1,000 persons","3.95 %","1555.6 per 100k persons"
"Solomon Islands","SLB",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,246,0.96,32.584,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.96 %","32.6 per 100k persons"
"Somalia","SOM",15893000,"Low income","July 05, 2022",149,0.0264,0.04,45,0.07,0.017,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.6 %","0.04 per 1,000 persons","0.07 %","0 per 100k persons"
"South Africa","ZAF",59309000,"Upper middle income","October 14, 2022",48,0.1561,0.36,47743,1.83,32.491,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","15.6 %","0.36 per 1,000 persons","1.83 %","32.5 per 100k persons"
"South Georgia and the South Sandwich Islands","SGS",NaN,"No income data","No tests reported",NaN,NaN,NaN,NaN,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"South Korea","KOR",51269000,"High income","October 31, 2021",396,NaN,NaN,101775,0.27,137.234,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.27 %","137.2 per 100k persons"
